wordId:ID,word:String,num:INT,:LABEL
195,动力,2682,SWORD
196,煤,529,SWORD
197,魔棒,34,SWORD
198,蚬壳,12,SWORD
199,副作用,7060,SWORD
200,红烧,3066,SWORD
201,信息网,6422,SWORD
202,美食,7547,SWORD
203,菜谱,2138,SWORD
204,品种,3707,SWORD
205,农家乐,662,SWORD
206,吉,1558,SWORD
207,拉拉,1277,SWORD
208,歌词,38755,SWORD
209,少奶奶,295,SWORD
210,心尖,812,SWORD
211,广州,39291,SWORD
212,烤箱,2012,SWORD
213,世情,135,SWORD
214,人情,265,SWORD
215,晓,502,SWORD
216,风干,149,SWORD
217,泪痕,118,SWORD
218,厦门,12890,SWORD
219,酒店用品,154,SWORD
220,批发市场,5190,SWORD
221,原谅,583,SWORD
222,无情,1666,SWORD
223,处女座,2918,SWORD
224,代表,12735,SWORD
225,鸡胸肉,77,SWORD
226,排水管,201,SWORD
227,规格,1723,SWORD
228,大王,3059,SWORD
229,椰,77,SWORD
230,性格,7262,SWORD
231,文静,319,SWORD
232,牛奶,6374,SWORD
233,奶粉,8360,SWORD
234,化蝶,82,SWORD
235,芳草,359,SWORD
236,禹州,386,SWORD
237,城市,21773,SWORD
238,广场,22530,SWORD
239,电影院,3607,SWORD
240,棕树,5,SWORD
241,王,24615,SWORD
242,问,6386,SWORD
243,翅,643,SWORD
244,全脂奶粉,32,SWORD
245,比例,4884,SWORD
246,猴,3397,SWORD
247,婚姻,3236,SWORD
248,爱情,32637,SWORD
249,公寓,11290,SWORD
250,太岁,1030,SWORD
251,牌子,22833,SWORD
252,铁人,100,SWORD
253,面粉,1535,SWORD
254,蛋白质,2114,SWORD
255,含量,2129,SWORD
256,轮胎,4373,SWORD
257,气压,483,SWORD
258,月饼,14758,SWORD
259,糯米粉,118,SWORD
260,生肖,11556,SWORD
261,人,132259,SWORD
262,冒险,3995,SWORD
263,自欺欺人,17,SWORD
264,联系,3576,SWORD
265,小时,10109,SWORD
266,电,10525,SWORD
267,卡农,433,SWORD
268,故事,33013,SWORD
269,首歌,3117,SWORD
270,人生,15817,SWORD
271,秋风,1122,SWORD
272,耳朵,7422,SWORD
273,图图,660,SWORD
274,空间,25391,SWORD
275,视频,226479,SWORD
276,男生,34958,SWORD
277,特点,7540,SWORD
278,感情,2946,SWORD
279,有恃无恐,27,SWORD
280,龟头,3291,SWORD
281,小红点,877,SWORD
282,儿,4079,SWORD
283,烤鸡肉,3,SWORD
284,阿里巴巴,2355,SWORD
285,批发网,767,SWORD
286,全家,1396,SWORD
287,香菇,1745,SWORD
288,鸡块,193,SWORD
289,南瓜,3477,SWORD
290,馅,2644,SWORD
291,饺子,2799,SWORD
292,蝴蝶,3654,SWORD
293,兰花,874,SWORD
294,语,4271,SWORD
295,心寒,115,SWORD
296,太多,1287,SWORD
297,拖拉机,1211,SWORD
298,皮,5127,SWORD
299,福,2192,SWORD
300,瑞斯,441,SWORD
301,面包,3103,SWORD
302,糠,315,SWORD
303,红豆相思,4,SWORD
304,豆沙,343,SWORD
305,罗勒,34,SWORD
306,种子,6545,SWORD
307,胡子,941,SWORD
308,原因,47300,SWORD
309,烤鱼,498,SWORD
310,温度,5193,SWORD
311,时间,77776,SWORD
312,猴子,3746,SWORD
313,头像,51913,SWORD
314,简笔画,13966,SWORD
315,朋友圈,5960,SWORD
316,成人高考,1747,SWORD
317,心,10055,SWORD
318,奥尔良,149,SWORD
319,人工,6538,SWORD
320,黄油,640,SWORD
321,起皱,49,SWORD
322,泉州,3826,SWORD
323,蛋黄,1139,SWORD
324,朋友,11915,SWORD
325,钻石,8393,SWORD
326,耳机,9735,SWORD
327,盘锦,1682,SWORD
328,沈阳,23113,SWORD
329,旅顺,205,SWORD
330,公交,18300,SWORD
331,辽宁,9439,SWORD
332,阜新,943,SWORD
333,车牌,3297,SWORD
334,台安,43,SWORD
335,辽中,60,SWORD
336,北镇,242,SWORD
337,霉菌性,1655,SWORD
338,阴道炎,2104,SWORD
339,东北,9021,SWORD
340,项目,8637,SWORD
341,商场,2417,SWORD
342,规划,6048,SWORD
343,赤峰,1406,SWORD
344,通辽,889,SWORD
345,国脚,98,SWORD
346,张玉宁,122,SWORD
347,近况,2295,SWORD
348,雷克萨斯,563,SWORD
349,网游,12307,SWORD
350,排行榜,40440,SWORD
351,校园,18358,SWORD
352,篮球风云,64,SWORD
353,海城,450,SWORD
354,沟帮子,119,SWORD
355,大石桥,259,SWORD
356,阿鲁科尔沁旗,5,SWORD
357,狮子山,837,SWORD
358,台风,7143,SWORD
359,路径,1647,SWORD
360,苹果,63949,SWORD
361,合约,1262,SWORD
362,套餐,8804,SWORD
363,大庆,2391,SWORD
364,锦州,3102,SWORD
365,天山,1169,SWORD
366,长生,869,SWORD
367,命运,4133,SWORD
368,手心,965,SWORD
369,胡,1701,SWORD
370,尔克,217,SWORD
371,法库,66,SWORD
372,凌志,172,SWORD
373,哈尔滨,14951,SWORD
374,机,14670,SWORD
375,北,5743,SWORD
376,流浪,1419,SWORD
377,海洋,5302,SWORD
378,望眼,55,SWORD
379,戒指,5310,SWORD
380,阴炎,1553,SWORD
381,男,47947,SWORD
382,药,18689,SWORD
383,鞍山,1907,SWORD
384,天佑,2707,SWORD
385,大学,100412,SWORD
386,教材,3368,SWORD
387,烟大,42,SWORD
388,海底隧道,67,SWORD
389,前台,801,SWORD
390,内线,78,SWORD
391,吉首,783,SWORD
392,机械,8432,SWORD
393,猎人,11696,SWORD
394,开鲁,24,SWORD
395,皇族,441,SWORD
396,天赐,445,SWORD
397,万达,9155,SWORD
398,落户,1371,SWORD
399,龙逆天,98,SWORD
400,狗狗,6905,SWORD
401,场景,981,SWORD
402,范例,224,SWORD
403,绘图,864,SWORD
404,枣,680,SWORD
405,酸奶,3614,SWORD
406,衣服,19298,SWORD
407,网站,18517,SWORD
408,动漫,45022,SWORD
409,瀑布,1542,SWORD
410,单位,9649,SWORD
411,儿童,21530,SWORD
412,舞蹈,14459,SWORD
413,拖把,230,SWORD
414,狗,15353,SWORD
415,榆,108,SWORD
416,组词,7325,SWORD
417,课外书,181,SWORD
418,读书,7405,SWORD
419,人物,19370,SWORD
420,浴缸,218,SWORD
421,效果图,12572,SWORD
422,黄果树,465,SWORD
423,水泥,1799,SWORD
424,名言,6859,SWORD
425,芭比,3390,SWORD
426,梦想,6580,SWORD
427,豪宅,1536,SWORD
428,英文,38948,SWORD
429,仓库,2403,SWORD
430,钢筋,1889,SWORD
431,换牙,225,SWORD
432,贵州,8385,SWORD
433,打油诗,89,SWORD
434,虫儿,872,SWORD
435,飞,8497,SWORD
436,生如夏,100,SWORD
437,卡通,9557,SWORD
438,女生,51745,SWORD
439,风景,4274,SWORD
440,凌空,73,SWORD
441,近义词,2741,SWORD
442,难题,294,SWORD
443,教学,23957,SWORD
444,古典,2013,SWORD
445,天秤座,2041,SWORD
446,野,1483,SWORD
447,鸡蛋,10922,SWORD
448,钱,151793,SWORD
449,症状,43838,SWORD
450,热巴,2722,SWORD
451,景色,1296,SWORD
452,布偶,488,SWORD
453,猫,19230,SWORD
454,势,142,SWORD
455,夺门而出,5,SWORD
456,拼音,11284,SWORD
457,宣传语,573,SWORD
458,泊船,151,SWORD
459,诗意,1374,SWORD
460,螺丝,1224,SWORD
461,滩,465,SWORD
462,宛,36,SWORD
463,有益,325,SWORD
464,辩论,520,SWORD
465,游玩,1276,SWORD
466,书,15646,SWORD
467,秋思,1267,SWORD
468,历史,14587,SWORD
469,名人,3789,SWORD
470,网名,19740,SWORD
471,毛,3520,SWORD
472,邪财,1,SWORD
473,犀牛,365,SWORD
474,潭,674,SWORD
475,祝福语,7692,SWORD
476,老师,29289,SWORD
477,洛,1153,SWORD
478,枣核,125,SWORD
479,储存,1408,SWORD
480,哲理,1161,SWORD
481,句子,27363,SWORD
482,军训,15321,SWORD
483,护士,4192,SWORD
484,十二月份,58,SWORD
485,钢铁,6084,SWORD
486,鱼,13810,SWORD
487,泡泡,1901,SWORD
488,公主,27865,SWORD
489,杰克,1865,SWORD
490,卡通图片,1446,SWORD
491,自语,5,SWORD
492,盒子,8543,SWORD
493,热,5350,SWORD
494,英文名,1981,SWORD
495,医术,209,SWORD
496,数学家,211,SWORD
497,太太,1044,SWORD
498,叶,3725,SWORD
499,美国,29696,SWORD
500,麦当劳,1097,SWORD
501,麦,1438,SWORD
502,旋风,19229,SWORD
503,勺子,302,SWORD
504,吉林市,1144,SWORD
505,制药,1463,SWORD
506,股份,8173,SWORD
507,有限公司,65595,SWORD
508,胶囊,13298,SWORD
509,蜂蜜,5140,SWORD
510,纸,4127,SWORD
511,游戏,76935,SWORD
512,口诀,3382,SWORD
513,三世,4121,SWORD
514,桃花,7776,SWORD
515,乔木,3011,SWORD
516,天堂,9249,SWORD
517,结局,20518,SWORD
518,电脑,70543,SWORD
519,青云,20592,SWORD
520,志,19454,SWORD
521,时候,66141,SWORD
522,东西,26934,SWORD
523,医生,10129,SWORD
524,星星,4201,SWORD
525,杉杉,885,SWORD
526,牛肉,3778,SWORD
527,辣椒酱,381,SWORD
528,尿素,282,SWORD
529,袋子,328,SWORD
530,红心,895,SWORD
531,火龙果,1450,SWORD
532,倾城,45855,SWORD
533,演员表,26501,SWORD
534,肯德基,2255,SWORD
535,血凝,75,SWORD
536,爸爸,9375,SWORD
537,中国式,3270,SWORD
538,关系,23161,SWORD
539,剧情,18013,SWORD
540,玻,2487,SWORD
541,尿酸,3168,SWORD
542,下巴,3226,SWORD
543,多长时间,17162,SWORD
544,干槽症,11,SWORD
545,酸奶机,130,SWORD
546,内胆,244,SWORD
547,材质,1975,SWORD
548,手机号码,3421,SWORD
549,麻药,426,SWORD
550,背影,5834,SWORD
551,朱自清,1072,SWORD
552,猪,5251,SWORD
553,蹄子,102,SWORD
554,热量,3564,SWORD
555,盗墓,11778,SWORD
556,笔记,12886,SWORD
557,电影票房,266,SWORD
558,拍子,77,SWORD
559,儿歌,4111,SWORD
560,眼睫毛,170,SWORD
561,黄色,4236,SWORD
562,右眼,383,SWORD
563,眼屎,696,SWORD
564,剖腹产,3342,SWORD
565,刀口,613,SWORD
566,线头,175,SWORD
567,羊,4347,SWORD
568,属鸡,1246,SWORD
569,婴儿,12520,SWORD
570,玛丽,1672,SWORD
571,套装,6893,SWORD
572,芦花,604,SWORD
573,鸡,5998,SWORD
574,疾病,2559,SWORD
575,先天性,857,SWORD
576,心脏病,1161,SWORD
577,小儿,3402,SWORD
578,梅毒,2137,SWORD
579,脸红,292,SWORD
580,同房,4987,SWORD
581,湿疹,3310,SWORD
582,脚心,1746,SWORD
583,系列产品,22,SWORD
584,蛇,9010,SWORD
585,产品,6863,SWORD
586,脂肪,2011,SWORD
587,一流,281,SWORD
588,走路,2664,SWORD
589,鼻梁,589,SWORD
590,横纹,189,SWORD
591,乳房,2673,SWORD
592,时,32518,SWORD
593,脑血管,277,SWORD
594,硬块,1302,SWORD
595,唾液,210,SWORD
596,水,25136,SWORD
597,声音,20184,SWORD
598,白羊座,1862,SWORD
599,属猪,994,SWORD
600,属狗,905,SWORD
601,裂痕,230,SWORD
602,德国,6899,SWORD
603,鱼肝油,624,SWORD
604,头发,19275,SWORD
605,事,8075,SWORD
606,风,8377,SWORD
607,血管,1849,SWORD
608,灵芝,2267,SWORD
609,菌丝体,8,SWORD
610,中文,11393,SWORD
611,关节痛,271,SWORD
612,舌苔,696,SWORD
613,肉,9601,SWORD
614,食品,6566,SWORD
615,乳透,8,SWORD
616,甘蓝,405,SWORD
617,伤口,4600,SWORD
618,藻,60,SWORD
619,营养,4429,SWORD
620,粉,7580,SWORD
621,嗝,150,SWORD
622,拉肚子,5541,SWORD
623,肚脐,1960,SWORD
624,天蝎座,2483,SWORD
625,姻缘,674,SWORD
626,孢子粉,372,SWORD
627,胃,3500,SWORD
628,貔貅,691,SWORD
629,指南,1615,SWORD
630,贵阳,7904,SWORD
631,学,22302,SWORD
632,古琴,387,SWORD
633,风速,245,SWORD
634,英美,460,SWORD
635,店主,172,SWORD
636,英国,6436,SWORD
637,牧羊犬,1472,SWORD
638,领养,939,SWORD
639,贵妇,369,SWORD
640,守则,631,SWORD
641,方形,389,SWORD
642,三星,19236,SWORD
643,参数,4111,SWORD
644,霸气,14302,SWORD
645,吃货,1363,SWORD
646,成都,31907,SWORD
647,雅安,497,SWORD
648,救助站,144,SWORD
649,西子,504,SWORD
650,剑,14481,SWORD
651,大明宫,247,SWORD
652,流浪狗,247,SWORD
653,动物,12624,SWORD
654,肌肉,3533,SWORD
655,腿,8348,SWORD
656,瘦成,135,SWORD
657,筷子,1404,SWORD
658,洛基,200,SWORD
659,英语,76802,SWORD
660,索尔,185,SWORD
661,龙,13539,SWORD
662,流水,1806,SWORD
663,猫咪,2479,SWORD
664,末世,10739,SWORD
665,占山为王,15,SWORD
666,片警,11,SWORD
667,幸福生活,1736,SWORD
668,保卫战,3352,SWORD
669,熊,4780,SWORD
670,孩子,28575,SWORD
671,千秋,376,SWORD
672,朝歌,120,SWORD
673,德克士,314,SWORD
674,鸡肉,1242,SWORD
675,哈罗德,36,SWORD
676,芬奇,26,SWORD
677,南京,29667,SWORD
678,万科,2128,SWORD
679,总经理,572,SWORD
680,手绘,7456,SWORD
681,地图,29208,SWORD
682,秋田,536,SWORD
683,犬,9200,SWORD
684,茶杯,1002,SWORD
685,英雄,50169,SWORD
686,古筝,2114,SWORD
687,变种,393,SWORD
688,金牌,3972,SWORD
689,编剧,326,SWORD
690,易学,382,SWORD
691,路,64915,SWORD
692,修仙,6104,SWORD
693,牙齿,6180,SWORD
694,壳,2910,SWORD
695,演技派,26,SWORD
696,牌楼,189,SWORD
697,双流,1200,SWORD
698,机场,17230,SWORD
699,昂,824,SWORD
700,笔顺,1084,SWORD
701,数学,22161,SWORD
702,口算,176,SWORD
703,牛,6688,SWORD
704,龙岩,1082,SWORD
705,公共资源,493,SWORD
706,交易中心,809,SWORD
707,城堡,3374,SWORD
708,小手,674,SWORD
709,幼儿园,29194,SWORD
710,图画,1280,SWORD
711,陕西,10907,SWORD
712,孔雀舞,111,SWORD
713,量词,232,SWORD
714,口红,4292,SWORD
715,字母,5108,SWORD
716,作者,12739,SWORD
717,天都峰,131,SWORD
718,读音,8572,SWORD
719,峰顶,33,SWORD
720,蒲公英,1608,SWORD
721,灰,4060,SWORD
722,狼,8720,SWORD
723,绚丽多彩,88,SWORD
724,造句,2662,SWORD
725,笑死人,615,SWORD
726,目的,2939,SWORD
727,泥土,373,SWORD
728,气,2363,SWORD
729,安静,1202,SWORD
730,搅拌车,214,SWORD
731,斗山,98,SWORD
732,挖掘机,1243,SWORD
733,绒,533,SWORD
734,小鸟,2538,SWORD
735,草地,788,SWORD
736,词语,9312,SWORD
737,邵武市,36,SWORD
738,省,8764,SWORD
739,整理,1278,SWORD
740,房间,4151,SWORD
741,歌曲,37248,SWORD
742,五星红旗,525,SWORD
743,福建省,1803,SWORD
744,采购网,292,SWORD
745,长臂,38,SWORD
746,全集,84154,SWORD
747,答案,52684,SWORD
748,寺,2558,SWORD
749,散会,5,SWORD
750,化妆,5155,SWORD
751,释义,100,SWORD
752,精灵,14143,SWORD
753,王座,3037,SWORD
754,挖土,85,SWORD
755,涂色,487,SWORD
756,画,19961,SWORD
757,熊出没,1712,SWORD
758,团团转,172,SWORD
759,水陆两用,14,SWORD
760,石,4599,SWORD
761,铁链,105,SWORD
762,龙岩市,135,SWORD
763,小学,29395,SWORD
764,广播体操,932,SWORD
765,七彩,1473,SWORD
766,阳光,8497,SWORD
767,东,6629,SWORD
768,写字,1331,SWORD
769,动画片,8350,SWORD
770,枝头,201,SWORD
771,拟人,662,SWORD
772,薄荷,1463,SWORD
773,籽,3778,SWORD
774,搜狐,1680,SWORD
775,唱的歌,2332,SWORD
776,触摸板,256,SWORD
777,图标,5248,SWORD
778,宋丹丹,1495,SWORD
779,个人资料,13905,SWORD
780,手机软件,2182,SWORD
781,徐,3431,SWORD
782,巡山,1730,SWORD
783,吉祥,1797,SWORD
784,龙凤,765,SWORD
785,烟,7016,SWORD
786,高潮,1071,SWORD
787,马桶,2213,SWORD
788,个人空间,1705,SWORD
789,笔记本,19893,SWORD
790,电源,3849,SWORD
791,铁皮,1596,SWORD
792,石斛,1857,SWORD
793,原型,1616,SWORD
794,任务,15557,SWORD
795,高清,26491,SWORD
796,版,127774,SWORD
797,肠胃炎,1339,SWORD
798,充电器,3375,SWORD
799,背景,13773,SWORD
800,原形,606,SWORD
801,作弊码,1473,SWORD
802,昆仑,1246,SWORD
803,胎,1507,SWORD
804,鲲,166,SWORD
805,妖,10998,SWORD
806,流程,11476,SWORD
807,流量,22382,SWORD
808,光芒,494,SWORD
809,鞭炮,183,SWORD
810,形态,1269,SWORD
811,豪,3098,SWORD
812,背光,326,SWORD
813,键盘,9120,SWORD
814,数码,1184,SWORD
815,大师,13672,SWORD
816,咸鱼,605,SWORD
817,网,94797,SWORD
818,查话费,708,SWORD
819,技能,15747,SWORD
820,水果,9331,SWORD
821,主题,11879,SWORD
822,天骄,635,SWORD
823,龙王,6804,SWORD
824,传说,22591,SWORD
825,长治,2267,SWORD
826,坐火车,1510,SWORD
827,张家界,5761,SWORD
828,旅游景点,4964,SWORD
829,源代码,279,SWORD
830,索,997,SWORD
831,拉卡,245,SWORD
832,眉山,924,SWORD
833,东站,5718,SWORD
834,公交车,48460,SWORD
835,临汾,1740,SWORD
836,上海,60031,SWORD
837,南站,8666,SWORD
838,瓦特,121,SWORD
839,漫画,58795,SWORD
840,本子,10548,SWORD
841,少女,49001,SWORD
842,小样,267,SWORD
843,太原,12816,SWORD
844,火车,44697,SWORD
845,双子座,1990,SWORD
846,分屏,516,SWORD
847,多任务,99,SWORD
848,地方,22517,SWORD
849,汽车,66032,SWORD
850,玻璃,9598,SWORD
851,桥,6974,SWORD
852,约会,4000,SWORD
853,火焰,2308,SWORD
854,纹身,19478,SWORD
855,库,2619,SWORD
856,时刻表,60993,SWORD
857,男人,18513,SWORD
858,小队,1153,SWORD
859,幽灵,1933,SWORD
860,特工,5513,SWORD
861,葫芦娃,912,SWORD
862,阵容,1928,SWORD
863,摄像头,3564,SWORD
864,绅士,3161,SWORD
865,召唤师,2591,SWORD
866,网址,6190,SWORD
867,食指,824,SWORD
868,双鱼,999,SWORD
869,火影,10541,SWORD
870,风暴,4441,SWORD
871,特产,4193,SWORD
872,章节,4976,SWORD
873,库克,842,SWORD
874,老人,5960,SWORD
875,赡养费,477,SWORD
876,阅读网,1222,SWORD
877,销魂,686,SWORD
878,书包,38473,SWORD
879,涟漪,134,SWORD
880,情歌,2224,SWORD
881,古巨基,191,SWORD
882,拉直,832,SWORD
883,荆棘,902,SWORD
884,花园,10875,SWORD
885,记,17709,SWORD
886,小白兔,1202,SWORD
887,进化史,533,SWORD
888,哥哥,3016,SWORD
889,师徒,1115,SWORD
890,软化,818,SWORD
891,庄,1677,SWORD
892,卡门,229,SWORD
893,亲亲,1292,SWORD
894,母女,1600,SWORD
895,低价,1418,SWORD
896,排骨,3621,SWORD
897,旅程,408,SWORD
898,传,20121,SWORD
899,瑶池,907,SWORD
900,剧组,1216,SWORD
901,发生冲突,675,SWORD
902,养女,321,SWORD
903,系列小说,886,SWORD
904,男友,4076,SWORD
905,摄政王,690,SWORD
906,恶魔,10162,SWORD
907,监护人,214,SWORD
908,老公,22860,SWORD
909,沁园春,2959,SWORD
910,长沙,19460,SWORD
911,暴君,1867,SWORD
912,娘亲,1255,SWORD
913,冥界,1057,SWORD
914,纨绔,2829,SWORD
915,小姐,6928,SWORD
916,首长,705,SWORD
917,家家,449,SWORD
918,南宫,831,SWORD
919,年轮,146,SWORD
920,夏洛特,595,SWORD
921,插曲,7677,SWORD
922,贾静雯,1106,SWORD
923,浴,792,SWORD
924,照,8567,SWORD
925,养父,121,SWORD
926,青丝,281,SWORD
927,乳母,20,SWORD
928,女鬼,1621,SWORD
929,闪电侠,245,SWORD
930,勇者,3299,SWORD
931,大战,17890,SWORD
932,汉化版,1248,SWORD
933,爱恋,664,SWORD
934,沙,1463,SWORD
935,耶,481,SWORD
936,修罗,3173,SWORD
937,武神,4888,SWORD
938,贝加尔湖,267,SWORD
939,畔,470,SWORD
940,原唱,3626,SWORD
941,笔画,3298,SWORD
942,宝马,6435,SWORD
943,橘子,1638,SWORD
944,职业,81403,SWORD
945,女性,8898,SWORD
946,角色,6612,SWORD
947,飞车,12825,SWORD
948,领域,1340,SWORD
949,纸筒,45,SWORD
950,手工,16008,SWORD
951,太郎,1295,SWORD
952,魔女,2222,SWORD
953,夜宴,339,SWORD
954,罗斯,1121,SWORD
955,田,1884,SWORD
956,图形,1686,SWORD
957,部分,4767,SWORD
958,美少女,3477,SWORD
959,万华,542,SWORD
960,镜,1941,SWORD
961,上古,11400,SWORD
962,会员,13920,SWORD
963,先锋,13955,SWORD
964,死神,5536,SWORD
965,乌云,286,SWORD
966,动画,5020,SWORD
967,店铺,3007,SWORD
968,花样,3618,SWORD
969,人物图片,1105,SWORD
970,妮娜,890,SWORD
971,地球,5491,SWORD
972,异形,1068,SWORD
973,战场,1953,SWORD
974,监狱,4682,SWORD
975,战舰,4230,SWORD
976,飘飘欲仙,611,SWORD
977,照片,50029,SWORD
978,曝光,8475,SWORD
979,怪物,5752,SWORD
980,爱丽丝,3007,SWORD
981,日本,36724,SWORD
982,美的,5267,SWORD
983,百合,4676,SWORD
984,刺客,6217,SWORD
985,福利,10759,SWORD
986,图解,30995,SWORD
987,手指,6804,SWORD
988,特种,1854,SWORD
989,电子书,2486,SWORD
990,小红帽,430,SWORD
991,百度网,1136,SWORD
992,女装,5139,SWORD
993,山脉,509,SWORD
994,嫂子,269,SWORD
995,味,2685,SWORD
996,四海,805,SWORD
997,龙女,407,SWORD
998,图像,2413,SWORD
999,直角坐标,556,SWORD
1000,三菱,1596,SWORD
1001,柱,822,SWORD
1002,文字,9335,SWORD
1003,资源,29017,SWORD
1004,系统,55959,SWORD
1005,流,5676,SWORD
1006,都市,24209,SWORD
1007,电信宽带,1720,SWORD
1008,无锡,10014,SWORD
1009,人民,20699,SWORD
1010,医院,60572,SWORD
1011,皮肤科,1327,SWORD
1012,乘法,1582,SWORD
1013,定律,766,SWORD
1014,历年,1039,SWORD
1015,金价,306,SWORD
1016,走势图,2827,SWORD
1017,施,397,SWORD
1018,建华,8211,SWORD
1019,老虎,6233,SWORD
1020,半岛,946,SWORD
1021,时差,971,SWORD
1022,宋庆龄,208,SWORD
1023,国民,1740,SWORD
